Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea,MaxDistSpark
24,6666,6243,9983,16446,7356,9892,56586,0,0,0,0,0,0,0,2495,2991,757,2006,1545,912,1002,937,85,801,434,94,0,0,0,0,0,1.4
25,6630,6368,9778,16457,7343,9931,56507,0,0,0,0,0,0,0,2391,3030,814,1920,1637,910,936,932,83,799,503,96,0,0,0,0,0,1.4
1,6655,6285,9733,16352,7084,9693,55802,0,0,1,0,0,1,2,2479,2926,738,1917,1522,846,999,830,77,758,464,97,0,0,0,0,1,0
2,6730,6242,9848,16068,7145,9541,55574,0,0,0,2,1,0,3,2516,2951,816,1852,1549,832,1000,928,75,725,460,85,2,2,1,0.001,1,1.4
3,6692,6310,9557,16039,7131,9572,55301,0,0,1,2,0,2,5,2428,2950,733,1916,1584,856,983,852,79,764,479,77,0,0,1,0,2,7.1
4,6811,6173,9757,16073,7148,9527,55489,0,2,1,3,1,1,8,2532,2930,798,1897,1571,858,1058,839,69,743,474,96,2,1,1,0,3,9
5,6749,6238,9609,16123,7110,9567,55396,4,3,2,7,3,1,20,2422,2952,799,1909,1571,865,944,857,79,803,463,90,4,2,1,0.001,9,25.5
6,6812,6091,9567,16082,7136,9631,55319,12,1,3,14,2,9,41,2510,2840,764,1915,1607,882,992,841,77,750,498,73,10,3,1,0.001,16,26.5
7,6721,6118,9600,16085,7185,9628,55337,11,6,1,14,7,1,40,2516,2887,804,1963,1498,861,1012,863,86,789,418,92,15,3,1,0.001,18,27.3
8,6582,6107,9575,16185,7110,9678,55237,12,3,7,23,3,4,52,2467,2835,781,1936,1552,848,1009,841,69,774,473,71,6,1,1,0,28,28.3
9,6573,6071,9607,16229,7142,9771,55393,32,10,12,31,8,8,101,2377,2779,764,1938,1556,926,941,809,78,783,490,90,19,5,1,0.002,50,29.2
10,6655,6096,9953,16230,7223,9541,55698,44,20,8,51,13,19,155,2491,2895,817,2027,1578,840,1035,870,72,822,455,78,35,14,1,0.004,75,46
11,6588,6444,9723,16174,7065,9661,55655,71,11,18,75,18,26,219,2429,3023,823,1934,1552,907,932,872,75,724,449,88,47,20,1,0.006,98,46
12,6777,6148,9730,16041,7151,9692,55539,85,22,23,98,34,23,285,2562,2869,781,1906,1572,861,1031,833,76,774,488,84,59,22,1,0.007,130,46
13,6675,6165,9611,16091,7180,9542,55264,99,42,41,169,42,46,439,2564,2897,785,1895,1542,828,1060,858,69,803,435,75,99,28,1,0.008,197,54.9
14,6582,6066,9766,16032,7058,9675,55179,115,60,70,214,64,75,598,2507,2841,809,1841,1590,837,982,863,78,735,467,87,113,35,1,0.011,250,54.9
15,6468,6226,9524,16045,7236,9650,55149,225,73,99,343,101,126,967,2338,2999,749,1870,1613,885,943,865,70,735,510,99,202,82,1,0.025,369,54.9
16,6522,6052,9659,15935,7105,9701,54974,331,136,171,482,163,170,1453,2460,2795,795,1864,1518,881,984,839,69,762,459,102,310,111,1,0.035,509,57.5
17,6436,6124,9511,15873,7076,9488,54508,438,175,190,698,183,252,1936,2331,2846,742,1856,1559,868,927,855,66,733,474,96,408,142,1,0.045,641,57.5
18,6478,6018,9560,15637,6879,9486,54058,592,239,256,899,267,345,2598,2362,2826,734,1917,1574,863,953,893,70,808,464,100,548,200,1,0.061,797,57.5
19,6361,6068,8959,15146,6940,9120,52594,744,301,314,1159,350,393,3261,2351,2891,633,1769,1550,827,902,846,75,666,439,78,700,231,1,0.077,968,57.5
20,6241,5726,8766,14906,6584,8900,51123,850,378,421,1409,413,486,3957,2248,2712,704,1737,1371,801,879,842,64,748,422,78,816,288,1,0.095,1148,61.9
21,5967,5443,8683,14555,6419,8662,49729,894,480,523,1669,514,578,4658,2321,2533,697,1616,1452,762,923,766,72,661,435,85,999,338,1,0.115,1322,61.9
22,5564,5295,8211,13885,6163,8382,47500,1031,525,578,1872,562,675,5243,2121,2472,663,1707,1319,752,855,802,73,702,388,70,1091,391,1,0.135,1516,61.9
23,5219,4947,8049,13165,5880,7912,45172,1083,561,640,2056,603,699,5642,1922,2312,649,1574,1274,693,761,761,59,662,369,65,1110,372,1,0.139,1713,61.9
24,4876,4866,7447,12389,5594,7305,42477,1155,654,675,2247,721,825,6277,1804,2297,619,1410,1222,641,708,695,68,564,372,50,1270,423,1,0.172,1869,70.3
25,4596,4466,7020,11533,5034,6981,39630,1199,667,763,2429,696,867,6621,1718,2097,598,1394,1104,623,668,653,57,562,350,70,1370,451,1,0.191,1985,72.1
1,6665,6246,9588,16263,7143,9730,55635,0,0,1,0,0,0,1,2488,2909,780,1914,1563,904,999,829,64,755,496,108,0,0,0,0,1,0
2,6718,6132,9809,16147,7279,9677,55762,0,0,0,0,0,0,0,2501,2910,752,1829,1604,858,997,914,81,758,471,77,0,0,0,0,0,2.2
3,6636,6247,9722,16230,7211,9765,55811,0,0,0,0,0,0,0,2475,2843,771,1919,1615,884,1001,867,74,784,491,93,0,0,0,0,0,2.2
4,6741,6234,9838,16138,7177,9658,55786,0,0,0,0,0,0,0,2494,2895,827,1915,1591,894,1020,879,101,741,475,96,0,0,0,0,0,2.2
5,6705,6322,9704,16175,7207,9599,55712,0,0,0,0,0,0,0,2447,2889,733,1920,1552,845,999,869,71,780,458,82,0,0,0,0,0,2.2
6,6838,6254,9533,16240,7137,9772,55774,0,0,0,0,0,0,0,2523,2921,802,1926,1630,876,1012,880,86,770,491,84,0,0,0,0,0,2.2
7,6839,6106,9557,16116,7236,9718,55572,0,0,0,0,0,0,0,2530,2906,760,1871,1622,855,1005,847,83,734,493,89,0,0,0,0,0,2.2
8,6724,6146,9692,16158,7217,9726,55663,0,0,0,0,0,0,0,2428,2896,728,1961,1548,897,962,868,66,776,459,84,0,0,0,0,0,2.2
9,6747,6226,9683,16214,7205,9866,55941,0,0,0,0,0,0,0,2473,2985,741,1897,1546,821,1009,873,76,786,460,91,0,0,0,0,0,2.2
10,6677,6236,9850,16324,7415,9841,56343,0,0,0,0,0,0,0,2446,2885,764,1940,1646,882,970,862,80,732,470,71,0,0,0,0,0,2.2
11,6732,6237,9796,16316,7353,9899,56333,0,0,0,0,0,0,0,2479,2956,801,1973,1609,889,972,901,78,846,460,89,0,0,0,0,0,2.2
12,6711,6262,9897,16493,7328,9704,56395,0,0,0,0,0,0,0,2505,2957,794,1970,1633,874,985,882,86,795,503,85,0,0,0,0,0,2.2
13,6671,6309,9813,16496,7249,9950,56488,0,0,0,0,0,0,0,2428,2966,800,1999,1556,898,971,907,75,797,470,83,0,0,0,0,0,2.2
14,6806,6217,10020,16511,7362,9869,56785,0,0,0,0,0,0,0,2494,2928,787,2022,1704,895,1001,917,75,811,513,86,0,0,0,0,0,2.2
15,6758,6458,9809,16341,7342,9901,56609,0,0,0,0,0,0,0,2449,3011,793,1941,1648,891,1031,936,67,772,498,70,0,0,0,0,0,2.2
16,6934,6340,9892,16393,7317,9835,56711,0,0,0,0,0,0,0,2576,3038,810,2026,1591,848,1037,913,78,839,473,92,0,0,0,0,0,2.2
17,6858,6382,9845,16427,7280,9855,56647,0,0,0,0,0,0,0,2562,3011,798,1899,1636,933,1029,945,76,779,496,95,0,0,0,0,0,2.2
18,6821,6232,9772,16434,7286,9749,56294,0,0,0,0,0,0,0,2684,2936,733,1912,1558,930,1074,879,74,770,505,100,0,0,0,0,0,2.2
19,6586,6256,9774,16486,7213,9925,56240,0,0,0,0,0,0,0,2398,2916,804,1945,1599,880,959,914,84,771,470,80,0,0,0,0,0,2.2
20,6711,6219,9826,16451,7361,9699,56267,0,0,0,0,0,0,0,2503,2920,805,1939,1609,865,1000,866,83,739,493,77,0,0,0,0,0,2.2
21,6684,6222,9828,16466,7243,9976,56419,0,0,0,0,0,0,0,2451,2888,808,1954,1604,892,975,886,70,785,490,84,0,0,0,0,0,2.2
22,6760,6288,9668,16255,7378,9865,56214,0,0,0,0,0,0,0,2506,2919,842,1912,1634,845,996,854,85,750,473,83,0,0,0,0,0,2.2
23,6818,6176,9869,16400,7339,9837,56439,0,0,0,0,0,0,0,2593,2961,777,1974,1677,959,1071,887,79,808,488,103,0,0,0,0,0,2.2
24,6643,6318,9737,16271,7226,9779,55974,0,0,0,0,0,0,0,2514,3008,762,1973,1585,901,1002,887,68,759,467,81,0,0,0,0,0,2.2
25,6642,6213,9833,16224,7185,9646,55743,0,0,0,0,0,0,0,2457,2949,791,1928,1539,916,987,839,67,782,452,92,0,0,0,0,0,2.2
1,6644,6266,9832,16308,7205,9733,55988,0,0,2,1,0,0,3,2419,2943,783,1920,1664,848,966,833,88,787,499,83,1,0,0,0,1,0
2,6696,6315,9663,16161,7198,9629,55662,0,0,0,0,0,0,0,2529,2968,787,1866,1579,838,996,883,79,782,477,82,0,0,0,0,0,3.2
3,6658,6152,9706,16057,7193,9772,55538,0,0,0,0,0,0,0,2463,2883,803,1921,1584,875,990,893,82,758,468,87,0,0,0,0,0,3.2
4,6682,6196,9494,16024,7277,9788,55461,0,0,0,0,0,0,0,2453,2830,800,1831,1621,881,986,852,83,717,464,79,0,0,0,0,0,3.2
5,6809,6056,9550,16216,7255,9798,55684,0,0,0,0,0,0,0,2560,2781,769,1846,1567,899,1035,807,72,712,460,108,0,0,0,0,0,3.2
6,6695,6064,9783,16394,7256,9597,55789,0,0,0,0,0,0,0,2471,2793,793,1937,1621,831,988,862,79,825,464,81,0,0,0,0,0,3.2
7,6703,6215,9664,16430,7124,9785,55921,0,0,0,0,0,0,0,2474,2940,783,1997,1527,848,1006,871,71,807,477,83,0,0,0,0,0,3.2
8,6659,6222,9749,16390,7279,9794,56093,0,0,0,0,0,0,0,2417,2937,803,1907,1618,880,970,857,84,775,480,87,0,0,0,0,0,3.2
9,6654,6183,9906,16459,7251,9896,56349,0,0,0,0,0,0,0,2438,2897,790,1860,1617,890,985,860,91,708,466,97,0,0,0,0,0,3.2
10,6718,6433,9931,16556,7336,9802,56776,0,0,0,0,0,0,0,2377,2996,785,1949,1675,901,980,879,89,786,481,99,0,0,0,0,0,3.2
11,6953,6356,9803,16396,7319,9922,56749,0,0,0,0,0,0,0,2493,2914,766,2030,1575,906,989,842,78,796,473,93,0,0,0,0,0,3.2
12,7042,6260,9834,16361,7371,9930,56798,0,0,0,0,0,0,0,2537,2938,787,1962,1617,929,1000,888,81,772,465,89,0,0,0,0,0,3.2
13,6978,6287,9885,16409,7389,9746,56694,0,0,0,0,0,0,0,2671,2912,800,1902,1622,886,1099,878,81,740,476,91,0,0,0,0,0,3.2
14,6873,6243,9917,16556,7252,9683,56524,0,0,0,0,0,0,0,2539,2907,808,1945,1593,864,1023,860,84,755,520,95,0,0,0,0,0,3.2
15,6828,6314,9849,16505,7167,9724,56387,0,0,0,0,0,0,0,2517,2956,785,2016,1491,850,1004,849,86,799,438,82,0,0,0,0,0,3.2
16,6816,6320,9870,16359,7181,9745,56291,0,0,0,0,0,0,0,2509,2894,773,1902,1573,904,1004,862,82,777,479,79,0,0,0,0,0,3.2
17,6886,6293,9854,16294,7211,9826,56364,0,0,0,0,0,0,0,2578,2957,801,1903,1615,959,1005,926,80,729,509,91,0,0,0,0,0,3.2
18,6824,6289,9815,16182,7212,9692,56014,0,0,0,0,0,0,0,2538,2957,789,1885,1577,837,1014,878,73,736,451,87,0,0,0,0,0,3.2
19,6867,6325,9724,16204,7141,9809,56070,0,0,0,0,0,0,0,2505,3014,800,1914,1562,871,1003,904,77,755,469,84,0,0,0,0,0,3.2
20,6875,6232,9498,16193,7279,9825,55902,0,0,0,0,0,0,0,2491,2934,765,1927,1587,933,978,908,68,778,434,86,0,0,0,0,0,3.2
21,6844,5990,9810,16239,7210,9664,55757,0,0,0,0,0,0,0,2558,2772,759,1928,1632,813,1043,820,65,807,498,92,0,0,0,0,0,3.2
22,6665,6273,9851,16337,7205,9758,56089,0,0,0,0,0,0,0,2476,2935,747,2003,1580,868,970,857,62,793,465,87,0,0,0,0,0,3.2
23,6733,6366,9796,16351,7285,9737,56268,0,0,0,0,0,0,0,2521,2978,803,1900,1576,830,1014,867,80,716,472,76,0,0,0,0,0,3.2
24,6769,6249,9981,16457,7322,9794,56572,0,0,0,0,0,0,0,2560,2992,817,1903,1593,895,992,868,77,767,458,100,0,0,0,0,0,3.2
25,6643,6391,9987,16506,7288,9911,56726,0,0,0,0,0,0,0,2463,2998,831,1937,1591,896,954,885,75,755,503,78,0,0,0,0,0,3.2
1,6677,6244,9769,16321,7083,9879,55973,0,1,0,0,0,0,1,2478,2929,775,1927,1463,839,961,862,77,769,432,98,1,0,0,0,0,0
2,6688,6288,9885,16179,7405,9731,56176,0,0,0,0,0,0,0,2463,2966,787,1896,1628,864,973,883,82,761,487,94,0,0,0,0,0,3.2
3,6708,6338,9596,16226,7241,9672,55781,0,0,0,0,0,0,0,2463,2935,739,1911,1645,904,965,855,77,739,517,100,0,0,0,0,0,3.2
4,6876,6187,9744,16209,7160,9540,55716,0,0,0,0,0,0,0,2489,2978,741,1832,1596,889,952,928,69,707,484,82,0,0,0,0,0,3.2
5,6765,6262,9815,16172,7016,9502,55532,0,0,0,0,0,0,0,2548,2999,757,1922,1564,910,985,865,80,775,462,90,0,0,0,0,0,3.2
6,6681,6316,9536,15984,7036,9777,55330,0,0,0,0,0,0,0,2460,3033,721,1875,1606,887,974,908,70,754,470,92,0,0,0,0,0,3.2
7,6670,6131,9425,15998,7271,9647,55142,0,0,0,0,0,0,0,2457,2904,733,1855,1537,857,980,868,83,718,457,71,0,0,0,0,0,3.2
8,6667,6023,9736,16126,7169,9628,55349,0,0,0,0,0,0,0,2532,2825,793,1941,1538,849,1041,808,79,794,481,89,0,0,0,0,0,3.2
9,6523,6226,9637,16150,7144,9696,55376,0,0,0,0,0,0,0,2326,2919,728,1823,1558,882,933,883,85,694,447,83,0,0,0,0,0,3.2
10,6660,6236,9727,16231,7258,9768,55880,0,0,0,0,0,0,0,2472,2956,769,1922,1581,867,968,896,80,766,462,93,0,0,0,0,0,3.2
11,6636,6228,9783,16279,7360,9685,55971,0,0,0,0,0,0,0,2443,2930,809,1931,1600,829,985,851,95,809,498,74,0,0,0,0,0,3.2
12,6673,6195,9819,16412,7199,9771,56069,0,0,0,0,0,0,0,2537,2932,818,1992,1598,891,1024,924,85,773,496,78,0,0,0,0,0,3.2
13,6617,6228,9919,16254,7240,9683,55941,0,0,0,0,0,0,0,2440,2919,793,1942,1598,859,979,904,85,780,497,92,0,0,0,0,0,3.2
14,6677,6292,9837,16218,7168,9669,55861,0,0,0,0,0,0,0,2414,3034,819,1890,1541,847,942,983,83,758,494,78,0,0,0,0,0,3.2
15,6732,6292,9721,16249,7260,9854,56108,0,0,0,0,0,0,0,2440,2967,756,1923,1631,919,949,884,86,769,500,95,0,0,0,0,0,3.2
16,6834,6176,9581,16298,7283,9796,55968,0,0,0,0,0,0,0,2552,2940,745,1929,1588,904,993,845,58,789,499,69,0,0,0,0,0,3.2
17,6737,6060,9722,16383,7258,9923,56083,0,0,0,0,0,0,0,2480,2870,808,1990,1638,896,993,859,73,822,505,95,0,0,0,0,0,3.2
18,6617,6138,9741,16135,7398,9659,55688,0,0,0,0,0,0,0,2472,2850,800,1806,1656,895,980,850,75,721,506,93,0,0,0,0,0,3.2
19,6659,6217,9838,16417,7169,9799,56099,0,0,0,0,0,0,0,2481,2904,827,1930,1615,931,954,865,87,743,478,100,0,0,0,0,0,3.2
20,6636,6284,9656,16424,7174,9827,56001,0,0,0,0,0,0,0,2539,2923,750,1917,1627,912,1037,869,78,803,502,91,0,0,0,0,0,3.2
21,6666,6215,9791,16397,7297,9723,56089,0,0,0,0,0,0,0,2432,3005,753,1949,1625,882,976,952,81,771,488,85,0,0,0,0,0,3.2
22,6658,6326,9819,16224,7185,9730,55942,0,0,0,0,0,0,0,2455,3070,860,1939,1589,882,963,915,97,790,449,95,0,0,0,0,0,3.2
23,6654,6111,9820,16203,7264,9579,55631,0,0,0,0,0,0,0,2377,2828,745,1960,1600,882,955,846,64,768,457,96,0,0,0,0,0,3.2
24,6781,6331,9470,16220,7134,9832,55768,0,0,0,0,0,0,0,2481,2969,810,1953,1544,884,972,900,96,810,457,105,0,0,0,0,0,3.2
25,6854,6030,9661,16132,7290,9573,55540,0,0,0,0,0,0,0,2496,2857,789,1940,1606,857,999,838,84,787,488,67,0,0,0,0,0,3.2
1,6634,6258,9701,16214,7122,9692,55621,0,0,0,1,0,1,2,2441,2964,751,1836,1593,869,1011,906,81,736,497,93,1,0,0,0,1,0
2,6707,6210,9688,16086,7179,9789,55659,0,0,0,3,0,0,3,2442,2997,771,1936,1600,891,943,863,77,799,478,84,0,0,0,0,3,1.4
3,6683,6208,9588,15908,7308,9612,55307,0,1,1,4,1,1,8,2485,2797,769,1906,1599,876,1019,793,65,764,447,77,1,0,0,0,4,1.4
4,6766,6163,9466,16153,7073,9619,55240,6,0,3,8,1,3,21,2529,2915,755,1908,1515,873,1042,880,82,774,445,82,4,1,1,0,9,8.9
5,6700,6059,9537,16109,7147,9810,55362,10,6,8,19,5,4,52,2472,2834,766,1830,1595,892,985,826,70,768,505,90,6,4,1,0.001,20,8.9
6,6655,6116,9695,16171,7281,9527,55445,32,7,8,39,9,15,110,2447,2794,785,1902,1649,843,965,849,83,771,470,84,23,9,1,0.003,38,8.9
7,6730,6183,9717,16252,7040,9664,55586,48,10,8,48,11,15,140,2507,2911,800,1927,1497,891,1022,913,66,780,453,89,30,13,1,0.004,52,15.1
8,6667,6189,9728,16180,7104,9584,55452,57,6,16,50,12,17,158,2484,2932,754,1902,1571,877,1001,903,67,767,465,89,35,11,1,0.003,51,17.7
9,6635,6153,9722,16184,7114,9762,55570,59,14,16,61,15,28,193,2411,2894,789,1900,1563,887,959,878,73,752,484,84,48,5,1,0.002,58,27.5
10,6682,6195,9381,15971,7254,9712,55195,61,28,20,77,26,37,249,2464,2940,745,1907,1613,856,961,898,72,745,461,84,48,14,1,0.004,90,32.2
11,6670,6045,9582,16055,7196,9618,55166,81,21,30,111,29,44,316,2515,2847,732,1892,1608,890,990,837,65,754,489,77,69,26,1,0.008,111,32.2
12,6552,6132,9729,16139,7102,9631,55285,91,34,44,149,51,55,424,2443,2872,739,1866,1586,854,975,833,65,749,473,93,85,29,1,0.009,134,35.8
13,6528,6158,9580,16060,7071,9601,54998,135,55,69,231,71,93,654,2371,2954,761,1957,1509,866,954,906,92,825,443,91,120,46,1,0.014,186,41.2
14,6505,6086,9689,16049,7118,9584,55031,194,65,97,313,95,109,873,2416,2882,748,1907,1582,883,976,847,68,775,515,99,184,65,1,0.02,239,48.8
15,6465,6212,9509,15940,7043,9550,54719,214,90,103,386,99,131,1023,2392,2950,753,1879,1599,841,947,866,81,768,485,79,216,74,1,0.023,279,64.8
16,6487,6007,9401,15621,7074,9492,54082,280,102,128,432,128,155,1225,2367,2816,762,1873,1534,842,947,826,85,730,467,92,257,82,1,0.026,337,64.8
17,6465,5840,9341,15582,6991,9316,53535,313,130,172,528,150,196,1489,2399,2737,791,1843,1546,848,955,846,87,731,479,91,300,105,1,0.033,382,70
18,6304,5904,9180,15462,6775,9152,52777,374,175,159,530,159,178,1575,2303,2832,681,1812,1521,811,907,875,68,762,471,77,371,132,1,0.042,435,75
19,6210,5845,8977,15002,6704,9056,51794,384,132,159,550,186,199,1610,2263,2825,685,1768,1492,809,912,820,66,729,439,90,337,99,1,0.032,458,75
20,6059,5686,8759,14829,6702,8911,50946,386,147,194,576,188,211,1702,2193,2656,716,1781,1479,779,921,775,71,707,461,90,359,116,1,0.038,492,80.5
21,6029,5581,8842,14623,6493,8869,50437,381,159,209,622,186,247,1804,2204,2635,701,1713,1434,798,888,828,86,698,430,73,362,125,1,0.042,525,80.8
22,5930,5605,8582,14353,6457,8707,49634,452,191,205,647,211,217,1923,2152,2679,724,1726,1408,753,880,830,91,677,393,83,430,146,1,0.049,582,80.8
23,5874,5354,8498,14157,6412,8551,48846,491,208,232,758,233,277,2199,2142,2577,717,1707,1450,764,851,806,70,675,431,94,480,164,1,0.056,666,90.8
24,5715,5270,8399,13910,6226,8316,47836,517,234,265,885,278,335,2514,2109,2509,677,1664,1381,745,825,757,66,649,411,66,504,178,1,0.064,783,90.8
25,5565,5258,8116,13490,6004,8091,46524,566,288,314,1018,306,373,2865,1985,2467,686,1630,1254,737,820,738,63,620,382,73,614,209,1,0.078,880,90.8
1,6647,6285,9736,16253,7113,9764,55798,0,1,0,0,0,0,1,2474,2945,829,1926,1604,887,988,869,97,779,496,98,1,0,0,0,0,0
2,6744,6194,9707,15977,7270,9582,55474,0,0,0,0,0,0,0,2426,2916,744,1954,1569,857,926,849,71,765,483,90,0,0,0,0,0,4.1
3,6811,6301,9585,15885,7075,9656,55313,0,0,0,0,0,0,0,2505,3011,757,1872,1532,876,979,862,79,771,414,94,0,0,0,0,0,4.1
4,6754,6151,9476,15874,7206,9525,54986,0,0,0,0,0,0,0,2519,2845,776,1834,1538,828,1007,861,91,748,440,69,0,0,0,0,0,4.1
5,6729,6062,9592,15975,7141,9681,55180,0,0,0,0,0,0,0,2509,2881,774,1861,1566,849,963,823,75,742,471,90,0,0,0,0,0,4.1
6,6604,6118,9551,16115,7161,9772,55321,0,0,0,0,0,0,0,2514,2909,770,1921,1670,928,997,870,78,757,490,96,0,0,0,0,0,4.1
7,6535,6044,9578,16083,7205,9673,55118,0,0,0,0,0,0,0,2439,2829,789,1891,1552,918,947,889,71,733,469,86,0,0,0,0,0,4.1
8,6494,6130,9740,16248,7068,9645,55325,0,0,0,0,0,0,0,2434,2826,830,1789,1520,869,939,859,84,714,424,79,0,0,0,0,0,4.1
9,6589,6258,9732,16201,7134,9699,55613,0,0,0,0,0,0,0,2454,2983,823,1922,1563,868,955,886,89,803,484,82,0,0,0,0,0,4.1
10,6601,6253,9784,16238,7212,9472,55560,0,0,0,0,0,0,0,2470,2964,747,1923,1547,854,1003,905,87,753,477,92,0,0,0,0,0,4.1
11,6661,6243,9687,16330,7094,9781,55796,0,0,0,0,0,0,0,2469,2939,773,1932,1556,862,977,872,96,803,452,76,0,0,0,0,0,4.1
12,6665,6126,9631,16252,7275,9703,55652,0,0,0,0,0,0,0,2484,2904,805,1920,1647,857,991,887,80,752,471,87,0,0,0,0,0,4.1
13,6610,6189,9763,16253,7199,9644,55658,0,0,0,0,0,0,0,2413,2878,776,1936,1555,838,951,870,84,808,483,83,0,0,0,0,0,4.1
14,6709,6318,9795,16307,7196,9685,56010,0,0,0,0,0,0,0,2551,3006,815,1866,1599,847,1075,877,75,726,488,86,0,0,0,0,0,4.1
15,6641,6295,9803,16359,7308,9862,56268,0,0,0,0,0,0,0,2492,2972,814,1908,1584,903,1045,913,81,736,446,89,0,0,0,0,0,4.1
16,6712,6135,9874,16557,7266,10005,56549,0,0,0,0,0,0,0,2374,2904,792,1970,1578,914,921,875,71,795,455,100,0,0,0,0,0,4.1
17,6780,6302,9792,16656,7455,9961,56946,0,0,0,0,0,0,0,2510,2982,788,1888,1636,876,979,876,85,739,483,83,0,0,0,0,0,4.1
18,6758,6212,10111,16815,7402,10036,57334,0,0,0,0,0,0,0,2388,2872,822,1989,1562,898,958,893,72,776,478,111,0,0,0,0,0,4.1
19,6888,6432,10092,16803,7491,9939,57645,0,0,0,0,0,0,0,2674,3053,782,1943,1660,934,1061,912,69,785,529,75,0,0,0,0,0,4.1
20,6814,6568,9945,16918,7303,10062,57610,0,0,0,0,0,0,0,2484,3084,753,1985,1671,948,995,909,85,809,512,104,0,0,0,0,0,4.1
21,6948,6356,9977,16749,7495,10072,57597,0,0,0,0,0,0,0,2554,2975,775,1968,1617,962,1003,908,68,803,500,106,0,0,0,0,0,4.1
22,6941,6428,9848,16879,7412,10310,57818,0,0,0,0,0,0,0,2645,3057,810,1987,1622,922,1051,921,74,828,452,94,0,0,0,0,0,4.1
23,6843,6285,10102,16621,7641,10003,57495,0,0,0,0,0,0,0,2633,2992,836,1945,1649,902,1073,900,80,777,505,91,0,0,0,0,0,4.1
24,6641,6437,10021,16851,7470,10177,57597,0,0,0,0,0,0,0,2452,2965,820,1914,1635,911,977,904,87,786,492,104,0,0,0,0,0,4.1
25,6825,6400,10228,17012,7575,10229,58269,0,0,0,0,0,0,0,2505,3062,845,2006,1672,896,1022,906,80,747,499,90,0,0,0,0,0,4.1
1,6659,6245,9667,16272,7137,9886,55866,0,1,0,0,0,0,1,2458,2944,849,1901,1601,886,955,895,76,748,461,75,0,0,0,0,1,0
2,6690,6110,9653,16344,7365,9729,55891,3,0,0,0,0,0,3,2513,2892,777,1847,1625,876,987,926,76,755,483,91,1,0,0,0,2,3.2
3,6581,6100,9752,16231,7265,9846,55775,4,0,0,0,0,2,6,2478,2887,761,1950,1620,880,1016,910,79,799,504,82,2,2,1,0.001,3,3.6
4,6582,6210,9819,16208,7288,9944,56051,5,0,1,1,2,1,10,2408,2952,771,1864,1599,915,941,827,65,697,473,98,3,1,1,0,7,4.2
5,6635,6312,9772,16313,7394,9645,56071,7,2,1,3,5,1,19,2394,2971,786,1961,1646,858,960,892,81,780,476,85,7,3,1,0.001,7,19.8
6,6732,6250,9785,16408,7114,9840,56129,5,1,5,12,3,4,30,2506,2910,805,2002,1578,886,954,878,90,780,472,105,5,1,1,0,9,19.8
7,6761,6240,9727,16271,7328,9691,56018,12,5,8,20,2,12,59,2552,2998,801,1942,1596,864,984,925,64,783,439,89,15,3,1,0.001,22,19.8
8,6660,6230,9916,16296,7132,9735,55969,14,8,9,37,10,7,85,2488,2934,782,1907,1596,900,997,872,78,784,470,104,20,4,1,0.001,38,19.8
9,6626,6393,9628,16332,7271,9751,56001,20,11,15,61,17,11,135,2465,2995,773,1881,1615,908,982,899,85,771,514,85,21,7,1,0.002,61,19.8
10,6716,6159,9817,16421,7196,9889,56198,54,20,26,105,29,27,261,2431,2842,794,1903,1636,877,954,823,78,755,512,102,55,18,1,0.006,102,19.8
11,6743,6270,9926,16409,7374,9836,56558,76,30,43,138,32,37,356,2528,3030,794,1884,1650,834,1018,910,90,759,510,76,74,24,1,0.007,136,30
12,6649,6372,9645,16439,7283,10098,56486,123,54,43,196,53,56,525,2451,2984,755,1963,1678,908,949,891,75,755,518,93,127,49,1,0.015,187,30
13,6714,6120,9772,16146,7477,9779,56008,172,58,66,244,67,91,698,2528,2872,734,1914,1689,851,987,890,73,762,504,85,147,53,1,0.016,244,41.8
14,6648,6219,9743,16199,7243,9812,55864,244,78,90,317,92,125,946,2441,2855,773,1918,1581,922,979,865,83,748,451,90,200,66,1,0.021,304,58.9
15,6669,6160,9720,16126,7233,9397,55305,349,111,94,413,137,141,1245,2467,2874,778,1915,1587,810,956,851,81,753,461,76,283,91,1,0.029,389,58.9
16,6557,6205,9567,16193,6909,9847,55278,407,95,150,529,151,192,1524,2465,2918,763,1921,1518,913,962,851,81,763,422,81,311,111,1,0.035,450,58.9
17,6457,6084,9404,15863,7213,9312,54333,456,170,189,641,211,246,1913,2465,2819,798,1859,1566,849,1008,825,59,713,471,86,402,146,1,0.046,525,59.4
18,6345,5891,9495,15703,6742,9420,53596,523,200,234,826,211,289,2283,2251,2771,751,1880,1528,811,887,800,84,733,462,75,490,182,1,0.06,619,72.3
19,6248,6032,9031,15092,6924,8956,52283,536,237,258,924,262,301,2518,2266,2803,727,1789,1532,811,873,828,77,745,455,85,490,167,1,0.055,662,74
