Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea,MaxDistSpark
8,6597,6009,9721,16070,7266,9708,55371,54,18,21,69,24,23,209,2421,2863,831,1858,1616,871,966,818,77,729,499,70,50,16,1,0.005,82,50.2
9,6464,6209,9812,16234,7251,9695,55665,64,16,31,99,29,35,274,2333,2931,808,1918,1602,916,960,879,75,782,457,91,45,20,1,0.006,102,50.2
10,6596,6218,9665,16067,7179,9592,55317,83,37,43,144,47,46,400,2490,2974,769,1860,1642,856,1014,856,81,759,500,100,78,27,1,0.008,151,52.6
1,6662,6298,9627,16346,7155,9850,55938,0,1,0,0,0,0,1,2498,2964,734,1931,1565,852,986,866,92,782,426,96,0,0,0,0,1,0
2,6692,6215,9716,16144,7360,9591,55718,4,0,0,0,1,1,6,2493,2958,813,1866,1576,847,996,880,85,764,473,96,2,1,1,0,3,4.5
3,6660,6210,9790,16274,7170,9719,55823,2,0,0,2,1,0,5,2408,2894,771,1934,1540,850,993,867,68,755,473,80,1,1,1,0,3,8.1
4,6755,6247,9879,16356,7264,9760,56261,3,0,0,1,1,2,7,2493,2950,791,2037,1540,825,993,871,75,788,471,89,0,0,1,0,4,10
5,6777,6368,9953,16519,7305,9917,56839,4,0,1,4,3,1,13,2450,2963,840,1950,1642,892,995,926,85,804,472,96,3,1,1,0,5,10
6,6912,6322,9896,16671,7316,9989,57106,3,0,1,3,0,1,8,2595,3080,823,1968,1572,949,1062,922,83,798,482,77,2,0,1,0,4,16.4
7,6732,6359,10013,16809,7374,9912,57199,5,1,2,3,0,3,14,2504,2990,817,2007,1600,901,1000,896,87,790,496,96,4,0,1,0,7,16.4
8,6753,6453,9936,16751,7405,10205,57503,4,3,0,9,3,2,21,2474,2999,817,1950,1708,949,1011,914,83,765,507,84,3,1,1,0,13,21.2
9,6928,6409,9983,16667,7526,10120,57633,10,0,6,15,3,5,39,2519,3059,822,1943,1642,951,964,867,73,743,513,105,8,2,1,0.001,19,21.2
10,6946,6391,9896,16672,7503,10014,57422,5,5,6,21,4,9,50,2589,2965,797,1947,1660,908,1023,877,63,760,492,82,7,1,1,0,24,21.2
1,6628,6280,9852,16256,7135,9605,55756,0,0,1,0,0,1,2,2421,2978,796,1873,1528,827,944,896,89,753,447,76,0,0,0,0,0,0
2,6665,6268,9653,16128,7189,9681,55584,1,2,0,2,1,0,6,2517,2917,726,1930,1571,881,1006,923,71,783,461,98,4,2,1,0.001,1,2.8
3,6647,6226,9660,16157,7262,9549,55501,1,1,1,3,1,1,8,2447,2938,787,1938,1698,868,938,882,92,806,479,77,2,1,1,0,4,2.8
4,6660,6174,9702,16155,7133,9736,55560,4,2,0,2,1,3,12,2509,2893,765,1894,1569,884,961,845,76,740,472,107,2,0,1,0,7,12.2
5,6633,6229,9595,16001,7233,9695,55386,8,0,1,4,4,1,18,2394,2933,745,1882,1620,844,965,907,71,751,501,86,1,0,1,0,10,12.2
6,6741,6148,9647,16120,7188,9745,55589,9,3,5,16,1,3,37,2454,2825,752,1947,1540,872,1030,850,62,777,477,85,6,5,1,0.002,14,27
7,6767,6140,9722,16261,7252,9778,55920,12,4,4,21,8,11,60,2519,2898,777,1885,1594,869,1033,866,79,764,463,76,9,5,1,0.002,30,28.1
8,6686,6203,9822,16325,7292,9825,56153,15,9,13,35,12,17,101,2459,2874,797,1970,1560,867,974,856,82,855,459,96,15,5,1,0.002,40,28.1
9,6722,6192,9730,16356,7342,9796,56138,28,10,17,52,11,22,140,2487,2870,765,1892,1601,901,1001,867,92,747,461,74,27,5,1,0.002,50,32.2
10,6727,6177,10003,16518,7277,9862,56564,31,22,15,75,23,23,189,2514,2971,829,1959,1604,944,1016,876,82,775,502,109,34,13,1,0.004,73,32.2
1,6642,6353,9837,16355,7229,9750,56166,0,1,0,0,0,0,1,2453,2941,798,1968,1564,896,1025,934,86,830,478,86,0,0,0,0,0,0
2,6782,6254,9776,16243,7238,9956,56249,3,0,0,0,0,0,3,2478,2928,811,1913,1631,897,1001,823,71,732,505,98,1,1,1,0,1,1.4
3,6755,6255,9683,16125,7429,9664,55911,7,0,0,1,0,0,8,2467,2924,802,1848,1589,910,1017,874,73,770,465,84,0,0,1,0,3,2.2
4,6777,6199,9833,16460,7110,9877,56256,5,1,1,1,1,0,9,2549,2922,771,1990,1553,871,1032,871,74,784,483,68,3,1,1,0,2,2.2
5,6723,6352,9752,16131,7335,9792,56085,4,1,0,1,0,1,7,2472,2940,767,1926,1610,862,1014,868,80,761,469,84,4,0,1,0,3,2.2
6,6847,6210,9820,16200,7331,9706,56114,1,0,0,0,0,0,1,2520,2979,794,1954,1629,892,1012,898,80,791,508,77,0,0,1,0,1,3.6
7,6702,6257,9612,16385,7182,9891,56029,2,0,0,0,0,0,2,2500,2921,729,1957,1562,862,1027,885,67,803,459,83,1,0,1,0,1,3.6
8,6711,6149,9665,16435,7313,9799,56072,0,0,0,0,0,0,0,2468,2861,766,1932,1594,847,993,857,83,782,486,103,0,0,1,0,0,3.6
9,6745,6207,9714,16491,7334,9920,56411,0,0,0,0,0,0,0,2517,2906,771,2042,1685,907,1018,858,76,823,523,94,0,0,1,0,0,3.6
10,6693,6248,9740,16362,7302,9703,56048,0,0,0,0,0,0,0,2423,2963,783,1907,1615,876,976,905,83,750,493,85,0,0,1,0,0,3.6
1,6679,6299,9807,16336,7183,9791,56095,0,2,0,0,1,0,3,2518,2972,791,1864,1580,868,1056,884,78,733,485,89,1,1,1,0,2,0
2,6676,6197,9619,16224,7267,9903,55886,3,0,0,3,0,0,6,2441,2904,796,1834,1599,863,985,880,82,740,453,76,1,1,1,0,5,5.4
3,6706,6140,9736,16188,7391,9682,55843,3,0,2,3,1,2,11,2469,2914,784,1922,1552,902,996,840,69,752,489,78,3,2,1,0.001,4,6.3
4,6713,6244,9728,16472,7187,9749,56093,3,3,2,4,1,1,14,2492,2949,787,1957,1637,925,970,918,80,790,458,94,3,0,1,0,8,7.3
5,6652,6235,9660,16161,7221,9674,55603,7,1,5,7,1,3,24,2547,2888,749,1900,1624,875,1012,818,76,711,503,105,5,2,1,0.001,10,15.8
6,6582,6271,9710,16269,7198,9876,55906,9,2,5,9,3,8,36,2399,2983,772,1907,1641,868,987,858,74,781,507,82,9,3,1,0.001,15,16.6
7,6639,6220,9846,16200,7333,9683,55921,19,4,2,16,6,8,55,2417,2982,785,1886,1686,860,963,927,96,776,496,87,5,3,1,0.001,34,28.7
8,6690,6329,9699,16312,7192,9742,55964,34,10,6,38,10,21,119,2510,2987,778,1929,1594,831,1008,919,75,760,466,95,25,10,1,0.003,57,35.3
9,6700,6149,9861,16243,7327,9778,56058,44,12,17,74,29,20,196,2474,2922,821,1883,1605,900,982,919,76,775,475,90,38,11,1,0.003,81,48.7
10,6646,6232,9547,16133,7189,9786,55533,60,20,28,100,31,38,277,2547,2964,807,1855,1607,900,1008,874,76,772,477,95,56,18,1,0.005,112,48.7
1,6624,6295,9709,16288,7215,9779,55910,0,1,0,0,0,0,1,2444,2927,773,1896,1535,908,1006,878,77,762,465,96,1,1,1,0,0,0
2,6745,6178,9861,16343,7231,9874,56232,0,0,0,0,0,0,0,2519,2945,767,1923,1578,870,995,904,84,800,480,85,0,0,1,0,0,0
3,6649,6341,9620,16226,7378,9897,56111,0,0,0,0,0,0,0,2459,2969,773,1871,1677,895,984,897,88,737,455,103,0,0,1,0,0,0
4,6778,6151,9938,16401,7381,9786,56435,0,0,0,0,0,0,0,2468,2896,850,1984,1602,841,1012,835,94,796,469,102,0,0,1,0,0,0
5,6746,6293,9691,16291,7295,9652,55968,0,0,0,0,0,0,0,2564,2906,752,1960,1587,835,1001,864,63,770,464,95,0,0,1,0,0,0
6,6726,6102,9619,16355,7136,9725,55663,0,0,0,0,0,0,0,2525,2902,710,2019,1575,838,1011,858,67,802,483,78,0,0,1,0,0,0
7,6577,6214,9787,16390,7227,9619,55814,0,0,0,0,0,0,0,2423,2901,766,1975,1608,803,1018,869,78,800,491,92,0,0,1,0,0,0
8,6624,6283,9905,16308,7131,9636,55887,0,0,0,0,0,0,0,2492,2972,811,1857,1646,942,993,860,86,785,491,88,0,0,1,0,0,0
9,6665,6295,9683,16340,7007,9785,55775,0,0,0,0,0,0,0,2477,2926,814,2000,1523,911,968,880,81,826,462,85,0,0,1,0,0,0
10,6674,6218,9802,16134,7227,9613,55668,0,0,0,0,0,0,0,2416,2938,810,1840,1583,878,931,856,81,704,484,90,0,0,1,0,0,0
1,6659,6303,9735,16370,7170,9658,55895,0,1,0,0,0,0,1,2490,2869,778,1976,1578,876,1043,854,70,779,466,88,0,0,0,0,1,0
2,6776,6257,9893,16369,7150,9895,56340,2,0,0,0,2,0,4,2517,3040,772,1952,1569,942,992,958,84,789,467,94,0,0,0,0,2,4.1
3,6674,6382,9617,16189,7306,9889,56057,4,0,1,4,1,1,11,2460,3026,753,1897,1647,893,963,930,87,791,507,87,6,0,0,0,3,4.5
4,6745,6158,9742,16398,7319,9811,56173,3,1,0,7,1,2,14,2579,2854,803,2001,1622,916,1016,860,82,792,509,91,3,0,0,0,8,23
5,6645,6172,9752,16305,7256,9715,55845,8,1,3,9,0,6,27,2414,2917,809,2010,1592,899,938,898,86,800,472,92,7,3,1,0.001,10,23
6,6689,6190,9654,16285,7179,9645,55642,4,6,0,11,6,2,29,2509,2857,772,1970,1589,857,1009,821,70,767,481,93,10,3,1,0.001,12,23.1
7,6670,6167,9600,16273,7113,9821,55644,3,3,1,11,2,6,26,2463,2879,757,1927,1549,882,966,838,74,781,456,103,3,1,1,0,14,23.1
8,6693,6110,9852,16294,7321,9585,55855,10,2,1,21,8,7,49,2470,2901,788,1939,1629,899,992,909,73,741,465,99,10,3,1,0.001,25,23.1
9,6624,6314,9780,16326,7083,9702,55829,15,11,12,39,11,13,101,2450,3044,777,1948,1584,926,971,953,86,780,483,97,20,9,1,0.003,44,43.2
10,6647,6204,9621,16262,7145,9944,55823,42,18,18,63,24,28,193,2481,2958,720,1930,1595,895,1015,906,75,796,468,80,41,13,1,0.004,68,43.3
1,6648,6282,9614,16311,7166,9826,55847,0,0,0,0,0,0,0,2506,3042,774,1962,1552,899,1009,933,76,808,470,104,0,0,0,0,0,0
2,6609,6114,9676,16106,7334,9689,55528,0,0,0,0,0,0,0,2504,2822,786,1936,1569,865,979,862,64,776,441,71,0,0,0,0,0,3.6
3,6555,6251,9848,16140,7171,9703,55668,0,0,0,0,0,0,0,2491,2948,788,1914,1614,902,970,884,82,744,512,88,0,0,0,0,0,3.6
4,6533,6265,9625,16206,7151,9551,55331,0,0,0,0,0,0,0,2448,2925,797,1905,1523,876,1004,887,85,731,450,104,0,0,0,0,0,3.6
5,6647,6127,9721,16087,7073,9597,55252,0,0,0,0,0,0,0,2407,2878,746,1929,1566,877,968,863,90,800,496,84,0,0,0,0,0,3.6
6,6693,6195,9454,15986,7099,9772,55199,0,0,0,0,0,0,0,2441,2884,742,1889,1553,836,948,869,90,757,452,91,0,0,0,0,0,3.6
7,6707,6067,9431,16062,7336,9688,55291,0,0,0,0,0,0,0,2417,2870,765,1904,1561,880,1019,807,76,809,482,100,0,0,0,0,0,3.6
8,6658,5997,9671,16277,7175,9658,55436,0,0,0,0,0,0,0,2462,2853,803,1895,1548,935,999,865,90,753,437,85,0,0,0,0,0,3.6
9,6547,6118,9834,16351,7121,9746,55717,0,0,0,0,0,0,0,2404,2893,824,1872,1559,879,946,898,74,796,444,93,0,0,0,0,0,3.6
10,6599,6319,9930,16350,7214,9702,56114,0,0,0,0,0,0,0,2474,2980,831,1958,1549,915,1007,915,76,799,489,110,0,0,0,0,0,3.6
1,6644,6306,9713,16233,7141,9616,55653,0,0,3,1,0,1,5,2538,2968,791,1961,1521,838,1013,931,76,816,460,85,0,0,0,0,1,0
2,6582,6268,9645,16013,7140,9629,55277,2,3,2,4,2,0,13,2489,2944,798,1787,1576,882,999,913,91,722,490,101,1,0,0,0,6,33.3
3,6600,6103,9731,16177,7110,9678,55399,8,0,1,7,2,2,20,2470,2870,767,1954,1633,898,985,872,68,747,520,95,4,0,0,0,10,34.7
4,6570,6223,9652,16081,7187,9719,55432,14,1,3,12,3,3,36,2398,2903,749,1897,1557,822,965,913,70,732,461,94,11,4,1,0.001,11,34.8
5,6698,6054,9752,16230,7253,9801,55788,11,2,3,10,1,1,28,2513,2811,755,1919,1613,900,1034,840,66,757,480,96,5,3,1,0.001,13,34.8
6,6568,6235,9777,16342,7272,9610,55804,15,2,2,14,3,6,42,2482,2904,835,1920,1583,839,999,851,72,802,502,84,5,2,1,0.001,21,34.8
7,6621,6204,9780,16371,7147,9805,55928,22,5,10,28,7,4,76,2389,3032,804,2042,1581,876,922,877,72,848,460,86,15,5,1,0.002,31,34.8
8,6580,6285,9593,16229,7305,9541,55533,28,13,9,27,7,9,93,2455,2983,770,1890,1599,872,957,931,76,794,446,87,24,10,1,0.003,31,41
9,6588,6024,9688,16162,7042,9905,55409,35,11,10,40,6,16,118,2438,2784,776,1850,1551,881,956,854,83,756,453,63,29,16,1,0.005,42,43.8
10,6588,6096,9578,16205,7380,9638,55485,49,13,15,55,19,17,168,2538,2856,819,1949,1596,837,1000,884,95,782,448,91,37,12,1,0.004,59,43.8
1,6639,6268,9527,16286,7168,9681,55569,0,1,0,0,1,0,2,2487,2942,756,1884,1525,878,1000,877,84,764,439,89,1,1,1,0,1,0
2,6659,6112,9372,16207,7226,9797,55373,0,0,0,3,0,0,3,2425,2856,728,1884,1626,855,1001,823,74,763,462,93,0,0,1,0,3,3
3,6759,6061,9763,16079,7275,9670,55607,1,0,0,4,1,1,7,2518,2841,756,1917,1570,849,998,825,85,780,485,87,0,0,1,0,2,3.6
4,6645,6287,9676,16173,7281,9501,55563,1,1,5,5,1,1,14,2408,2928,779,1947,1609,896,964,851,87,781,473,87,2,1,1,0,6,3.6
5,6759,6205,9758,16197,6952,9630,55501,7,1,2,7,0,5,22,2484,2858,763,1926,1539,809,1010,845,71,782,473,91,4,1,1,0,6,3.6
6,6817,6289,9727,15981,7233,9691,55738,9,3,2,6,5,1,26,2573,2957,789,1907,1582,897,1047,880,68,768,465,96,5,3,1,0.001,12,5
7,6760,6205,9640,16095,7157,9739,55596,10,2,2,10,1,3,28,2478,2966,765,1936,1579,891,953,870,69,749,448,103,7,0,1,0,13,46
8,6709,6156,9584,16151,7207,9753,55560,14,2,2,13,2,5,38,2493,2885,747,1916,1605,816,993,845,62,739,502,81,12,5,1,0.002,15,46
9,6662,6172,9662,16144,7270,9777,55687,18,4,3,12,6,4,47,2489,2888,802,1923,1564,904,999,893,79,759,466,90,13,8,1,0.002,18,46
10,6673,6117,9666,16278,7224,9786,55744,19,2,7,22,2,16,68,2495,2926,781,1961,1601,889,961,829,77,774,489,87,17,8,1,0.002,20,46
1,6644,6245,9748,16247,7186,9740,55810,0,2,0,0,1,0,3,2528,2922,835,1870,1541,895,1026,853,80,738,459,85,2,1,1,0,1,0
2,6649,6137,9662,16005,7177,9654,55284,0,0,0,0,0,0,0,2459,2859,764,1871,1635,874,1001,815,85,768,490,87,0,0,1,0,0,6.1
3,6686,6207,9517,15979,7148,9619,55156,0,0,0,0,0,0,0,2473,2939,767,1839,1560,935,974,898,86,758,499,99,0,0,1,0,0,6.1
4,6701,6036,9554,16117,7121,9497,55026,0,0,0,0,0,0,0,2444,2827,750,1859,1553,862,986,821,67,735,465,87,0,0,1,0,0,6.1
5,6725,6116,9716,16245,7028,9643,55473,0,0,0,0,0,0,0,2481,2885,789,1936,1529,880,1016,858,85,782,423,95,0,0,1,0,0,6.1
6,6669,6168,9755,16158,7166,9709,55625,0,0,0,0,0,0,0,2429,2892,782,1865,1561,819,955,882,58,773,481,80,0,0,1,0,0,6.1
7,6712,6261,9670,16211,7254,9694,55802,0,0,0,0,0,0,0,2494,2908,787,1982,1593,840,988,891,91,801,504,87,0,0,1,0,0,6.1
8,6750,6128,9715,16234,7278,9712,55817,0,0,0,0,0,0,0,2457,2802,761,1846,1607,904,953,876,73,735,484,85,0,0,1,0,0,6.1
9,6829,6138,9759,16309,7207,9714,55956,0,0,0,0,0,0,0,2525,2933,786,1900,1593,855,990,909,80,715,467,84,0,0,1,0,0,6.1
10,6714,6286,9813,16293,7292,9739,56137,0,0,0,0,0,0,0,2446,2942,790,1894,1619,863,1013,905,94,759,505,74,0,0,1,0,0,6.1
1,6652,6275,9739,16273,7105,9692,55736,0,0,0,0,0,0,0,2450,2996,796,1965,1573,896,954,880,88,763,434,91,0,0,0,0,0,0
2,6696,6205,9533,16002,7217,9745,55398,0,0,0,0,0,0,0,2489,2882,782,1958,1584,868,1041,891,76,803,480,84,0,0,0,0,0,2.8
3,6722,6107,9522,15921,7260,9605,55137,0,0,0,0,0,0,0,2504,2848,717,1939,1576,902,1033,857,63,774,465,92,0,0,0,0,0,2.8
4,6617,6069,9662,15987,7122,9626,55083,0,0,0,0,0,0,0,2422,2846,764,1845,1600,841,1000,871,70,741,472,91,0,0,0,0,0,2.8
5,6601,6170,9667,15874,7137,9470,54919,0,0,0,0,0,0,0,2461,2853,788,1799,1681,894,986,872,81,740,517,95,0,0,0,0,0,2.8
6,6627,6179,9424,16010,7034,9593,54867,0,0,0,0,0,0,0,2416,2841,779,1849,1511,875,970,876,76,755,449,90,0,0,0,0,0,2.8
7,6713,5989,9646,16029,7130,9505,55012,0,0,0,0,0,0,0,2504,2827,809,1891,1560,834,982,862,70,772,471,81,0,0,0,0,0,2.8
8,6562,6160,9560,16152,7043,9801,55278,0,0,0,0,0,0,0,2438,2849,773,1864,1514,909,947,843,66,760,454,99,0,0,0,0,0,2.8
9,6582,6050,9627,16100,7275,9691,55325,0,0,0,0,0,0,0,2423,2889,813,1872,1542,919,985,862,81,742,464,112,0,0,0,0,0,2.8
10,6527,6198,9803,16230,7176,9936,55870,0,0,0,0,0,0,0,2445,2871,807,1878,1555,903,932,851,89,775,475,89,0,0,0,0,0,2.8
1,6658,6247,9815,16369,7131,9793,56013,0,1,0,0,0,0,1,2523,2937,781,1967,1508,894,1033,923,88,809,473,95,0,0,0,0,1,0
2,6621,6310,9687,16236,7319,9826,55999,1,0,0,2,1,0,4,2481,2951,791,1896,1635,884,977,881,84,758,514,105,0,0,0,0,3,5.8
3,6701,6210,9785,16187,7262,9602,55747,1,1,2,5,0,1,10,2433,2952,788,1954,1607,874,990,917,88,781,504,91,2,2,1,0.001,4,5.8
4,6677,6279,9702,16128,7231,9670,55687,4,4,0,5,2,0,15,2467,2879,796,1900,1624,898,996,873,80,744,462,86,8,1,1,0,7,7
5,6780,6173,9624,16173,7167,9628,55545,3,0,5,6,1,4,19,2466,2905,793,1950,1557,889,930,860,74,762,472,81,4,1,1,0,8,12
6,6768,6147,9599,16240,7160,9690,55604,1,3,2,8,3,0,17,2513,2915,761,1876,1541,851,1016,826,71,762,433,89,3,1,1,0,8,28.7
7,6674,6101,9683,16308,7213,9666,55645,8,3,9,20,4,5,49,2483,2849,755,1918,1537,899,975,829,58,746,462,102,9,3,1,0.001,20,29.2
8,6636,6201,9743,16313,7160,9845,55898,9,6,3,29,4,13,64,2474,2887,776,1888,1539,900,989,843,78,750,469,79,14,2,1,0.001,27,29.7
9,6654,6226,9656,16150,7323,9811,55820,15,6,11,41,12,8,93,2513,2930,802,1905,1564,908,1024,914,79,731,494,74,14,5,1,0.002,46,32.1
10,6550,6147,9707,16231,7279,9712,55626,23,16,16,63,15,18,151,2366,2882,813,1881,1628,845,950,915,75,688,515,93,35,12,1,0.004,63,39.6
1,6638,6235,9741,16282,7180,9763,55839,0,0,1,1,0,0,2,2487,2984,761,1908,1611,900,1042,891,86,782,466,82,0,0,0,0,1,0
2,6601,6214,9849,16157,7280,9820,55921,0,0,0,2,0,0,2,2437,2933,771,1922,1559,900,932,880,70,814,466,88,0,0,0,0,2,3.2
3,6622,6273,9670,16348,7271,9895,56079,0,0,0,2,0,0,2,2461,2984,778,1988,1605,882,947,878,78,784,456,85,2,1,1,0,0,3.2
4,6625,6174,9770,16587,7318,10041,56515,0,0,0,0,0,0,0,2424,2881,774,1952,1551,946,965,841,64,781,438,92,0,0,1,0,0,3.2
5,6682,6297,10006,16463,7362,9864,56674,0,0,0,0,0,0,0,2460,2947,873,1968,1651,921,979,908,95,791,508,85,0,0,1,0,0,3.2
6,6702,6343,9799,16462,7226,9927,56459,0,0,0,0,0,0,0,2483,2954,773,1996,1570,856,1010,857,64,832,471,88,0,0,1,0,0,3.2
7,6766,6305,9690,16519,7398,9861,56539,0,0,0,0,0,0,0,2517,2942,738,1982,1650,866,1020,877,46,808,479,72,0,0,1,0,0,3.2
8,6773,6266,9982,16571,7349,9888,56829,0,0,0,0,0,0,0,2534,2990,802,1996,1657,885,1004,860,70,776,503,92,0,0,1,0,0,3.2
9,6716,6455,9786,16590,7409,9979,56935,0,0,0,0,0,0,0,2529,2999,792,1964,1690,939,1008,872,73,753,497,94,0,0,1,0,0,3.2
10,6841,6301,10022,16577,7446,9818,57005,0,0,0,0,0,0,0,2476,2969,817,1979,1597,895,1012,897,70,787,476,74,0,0,1,0,0,3.2
1,6683,6263,9632,16280,7098,9639,55595,0,0,1,1,0,0,2,2553,2917,783,1940,1601,891,1031,811,81,773,469,84,0,0,0,0,1,0
2,6620,6140,9695,16035,7152,9727,55369,1,0,0,1,0,2,4,2476,2841,786,1905,1608,872,978,852,91,749,462,86,0,0,0,0,2,4
3,6620,6180,9455,15811,7205,9651,54922,1,0,0,0,0,0,1,2436,2851,772,1830,1655,818,1027,839,87,727,520,68,0,0,0,0,1,4
4,6713,5994,9515,16027,7158,9524,54931,0,0,0,0,0,0,0,2500,2894,789,1848,1524,878,953,874,78,760,434,89,0,0,0,0,0,4
5,6512,6085,9521,15959,7010,9712,54799,0,0,0,0,0,0,0,2458,2822,767,1808,1523,874,988,827,82,762,453,85,0,0,0,0,0,4
6,6544,6099,9560,15972,7229,9412,54816,0,0,0,0,0,0,0,2367,2862,793,1801,1580,806,923,860,86,700,458,65,0,0,0,0,0,4
7,6611,6088,9696,16099,7012,9642,55148,0,0,0,0,0,0,0,2445,2925,771,1913,1589,839,945,894,65,734,461,65,0,0,0,0,0,4
8,6534,6179,9653,16071,7170,9547,55154,0,0,0,0,0,0,0,2474,2960,735,1958,1581,844,1006,922,62,795,492,82,0,0,0,0,0,4
9,6492,6206,9667,16028,7080,9741,55214,0,0,0,0,0,0,0,2399,2867,804,1897,1546,844,972,911,75,731,444,73,0,0,0,0,0,4
10,6618,6251,9537,16070,7195,9902,55573,0,0,0,0,0,0,0,2444,2949,778,1881,1612,849,944,874,83,762,457,100,0,0,0,0,0,4
1,6666,6319,9817,16273,7224,9733,56032,1,0,1,1,0,0,3,2513,2969,763,2007,1574,906,1011,894,77,822,503,87,0,0,0,0,2,0
2,6659,6234,9683,16108,7180,9651,55515,1,0,0,2,0,1,4,2392,2945,794,1936,1593,860,1030,860,69,782,474,100,1,0,0,0,3,3
3,6715,6144,9568,16015,7122,9560,55124,2,0,1,1,1,1,6,2463,2856,770,1947,1534,821,1007,819,73,753,453,83,0,0,0,0,3,4.2
4,6725,6102,9525,16016,7184,9544,55096,6,0,0,4,0,1,11,2505,2892,773,1875,1561,884,1033,909,78,743,496,99,2,0,0,0,6,4.2
5,6628,6154,9507,15957,7091,9737,55074,6,3,1,2,0,1,13,2447,2867,724,1906,1569,827,952,883,79,743,479,84,4,1,1,0,6,5.4
6,6615,6099,9513,15927,7339,9512,55005,17,1,0,3,1,1,23,2459,2879,751,1841,1594,850,1012,933,82,774,466,88,8,4,1,0.001,11,5.4
7,6597,6132,9555,16184,7062,9637,55167,15,2,1,4,4,4,30,2524,2829,743,1900,1515,882,1008,874,67,748,456,71,8,4,1,0.001,10,5.4
8,6538,6125,9812,16193,7163,9603,55434,15,4,3,7,4,3,36,2430,2862,761,1979,1558,882,955,880,84,812,463,84,11,7,1,0.002,13,10
9,6582,6313,9747,16206,7076,9836,55760,16,0,0,8,2,4,30,2453,2971,761,1883,1532,878,948,882,75,729,469,92,4,1,1,0,15,14.3
10,6633,6297,9567,16170,7268,9619,55554,14,1,5,15,5,2,42,2460,2966,773,1875,1578,833,992,889,84,734,481,82,11,2,1,0.001,16,14.3
1,6668,6139,9857,16228,7164,9634,55690,0,1,0,0,0,0,1,2465,2920,796,1891,1559,844,975,828,69,741,499,85,0,0,0,0,0,0
2,6611,6261,9678,16125,7192,9738,55605,2,0,0,0,0,0,2,2477,3006,779,1991,1513,909,969,905,78,830,463,99,1,1,1,0,0,1
3,6552,6188,9598,15936,7194,9770,55238,3,0,0,0,0,0,3,2392,2906,777,1859,1599,909,924,867,80,735,470,99,0,0,1,0,2,1.4
4,6627,6121,9781,16013,7205,9824,55571,5,0,0,1,1,0,7,2469,2902,809,1932,1570,882,970,867,80,767,485,90,3,1,1,0,4,2.2
5,6604,6130,9555,16082,7268,9505,55144,9,1,0,2,0,1,13,2484,2846,736,1902,1608,842,982,881,73,729,461,72,6,4,1,0.001,5,3
6,6625,6115,9737,16278,7070,9667,55492,7,0,0,3,3,1,14,2461,2837,785,1901,1572,889,1002,882,75,761,451,93,3,1,1,0,8,8.2
7,6635,6269,9689,16188,7225,9722,55728,10,1,3,12,2,3,31,2486,3011,809,1850,1561,865,981,917,80,739,463,90,6,4,1,0.001,12,8.2
8,6635,6231,9650,16340,7203,9827,55886,11,4,3,13,4,4,39,2422,2870,721,1942,1541,866,960,858,66,803,468,103,11,3,1,0.001,17,15.1
9,6771,6272,9728,16364,7255,9764,56154,12,6,4,25,2,7,56,2460,2945,791,1938,1591,894,971,895,77,784,496,102,12,7,1,0.002,26,28.4
10,6808,6190,9769,16367,7246,9744,56124,27,8,8,45,13,16,117,2526,2888,780,1970,1586,827,971,858,70,793,457,83,21,7,1,0.002,49,28.4
1,6693,6359,9782,16319,7175,9643,55971,0,1,0,0,0,0,1,2553,2993,805,1950,1580,905,1004,869,68,821,440,86,1,0,0,0,0,0
2,6677,6295,9454,16141,7144,9793,55504,0,0,0,0,0,0,0,2520,2963,749,1906,1634,854,1008,908,81,804,491,73,0,0,0,0,0,5
3,6698,6105,9597,16048,7266,9651,55365,0,0,0,0,0,0,0,2437,2872,763,1878,1577,871,976,890,84,770,459,91,0,0,0,0,0,5
4,6676,6104,9749,16286,7168,9700,55683,0,0,0,0,0,0,0,2441,2884,764,1903,1637,861,997,885,74,774,465,86,0,0,0,0,0,5
5,6637,6226,9742,16237,7204,9750,55796,0,0,0,0,0,0,0,2443,2882,795,1960,1631,830,990,904,98,776,492,70,0,0,0,0,0,5
6,6718,6182,9675,16162,7245,9734,55716,0,0,0,0,0,0,0,2470,2890,810,1894,1599,914,1016,880,79,750,440,95,0,0,0,0,0,5
7,6688,6129,9885,16219,7162,9846,55929,0,0,0,0,0,0,0,2492,2924,824,1944,1601,868,967,868,74,795,499,79,0,0,0,0,0,5
8,6643,6345,9702,16203,7390,9746,56029,0,0,0,0,0,0,0,2412,3001,794,1923,1629,904,921,881,81,787,485,99,0,0,0,0,0,5
9,6725,6216,9632,16378,7225,9791,55967,0,0,0,0,0,0,0,2467,2969,774,1955,1560,907,1068,856,80,794,464,84,0,0,0,0,0,5
